2.236883	0.477348	-0.007470	2.111151	-0.013097	0.442790
1.295584	0.365149	-0.008409	1.398611	-0.007669	0.277501
2.332625	0.509835	0.002839	2.385697	0.012915	0.481769
3.234527	0.676733	-0.003516	3.287400	-0.036795	0.742250
2.364689	0.527664	-0.009871	2.559997	-0.008717	0.501558
1.466977	0.363491	0.001575	1.291379	0.007635	0.264653
1.366904	0.396658	0.004321	1.511572	-0.006226	0.296325
1.275270	0.342531	-0.025886	1.339903	-0.006230	0.256167
2.015685	0.448258	0.008998	1.934139	-0.003992	0.395853
1.267188	0.343388	0.000036	1.161097	-0.000176	0.241465
2.645036	0.597114	-0.014988	2.901159	-0.019453	0.625721
3.125580	0.627450	-0.001878	2.885998	-0.022938	0.713014
2.025080	0.482300	0.011455	2.145557	0.006621	0.427130
1.954621	0.450136	0.011707	2.041343	-0.008612	0.414343
1.955884	0.444566	-0.022241	1.934218	0.007610	0.403447
1.927210	0.452769	-0.011449	1.821305	0.023832	0.401741
1.124886	0.336326	-0.000077	1.123868	-0.000103	0.227238
1.178689	0.342453	0.000599	1.151896	0.000007	0.237102
1.757427	0.431100	-0.001986	1.636406	0.012255	0.350850
2.922295	0.566015	0.009184	2.443035	-0.008608	0.549625
2.791585	0.571152	-0.021953	2.781057	-0.025282	0.592027
1.756226	0.433741	-0.016633	1.935219	-0.011112	0.362343
3.109514	0.612372	-0.002844	3.163686	0.030333	0.654156
2.768426	0.570880	-0.011139	2.605325	0.008335	0.585841
1.243634	0.341381	-0.000229	1.150234	0.001889	0.237091
1.607101	0.396296	0.002189	1.613192	0.009609	0.310760
3.171004	0.648414	-0.018967	3.310122	-0.017817	0.713694
2.842029	0.583425	-0.010634	3.211854	-0.012642	0.599665
2.575396	0.530873	0.012855	2.670289	-0.004371	0.554938
2.875401	0.544672	0.003918	2.414524	0.001451	0.552574
1.484024	0.372275	-0.005854	1.421110	-0.000320	0.274602
2.068018	0.426311	-0.006862	1.847484	0.005870	0.367434
2.520941	0.573550	-0.007691	2.800435	0.013456	0.586507
1.715994	0.455175	-0.009178	1.821132	0.017978	0.390878
3.048015	0.644553	-0.024941	3.156951	-0.034359	0.756740
1.915212	0.413092	0.002310	1.717355	-0.004109	0.324736
2.397359	0.528252	-0.023651	2.513521	-0.025276	0.558783
1.411477	0.362069	-0.002007	1.218856	-0.001355	0.256943
1.341324	0.369951	0.002419	1.251145	0.000582	0.273653
1.136081	0.339999	0.000380	1.147178	0.000061	0.230487
1.170723	0.344261	-0.000115	1.168118	-0.001031	0.235427
2.851066	0.630784	-0.004947	3.235539	0.010334	0.676831
1.578285	0.379377	0.024542	1.494423	0.008118	0.298345
3.051614	0.638685	0.010480	2.901299	-0.016180	0.708361
