1.289789,0.377664,1.390405,0.272174
2.536405,0.586674,2.825711,0.599436
1.206666,0.339065,1.197697,0.238051
1.767368,0.425988,2.122062,0.355787
2.177826,0.500336,2.251830,0.450248
1.112696,0.333049,1.149352,0.224161
2.293200,0.516754,2.721859,0.503608
2.949362,0.586360,3.002715,0.631122
1.506573,0.402646,1.377598,0.338015
1.697047,0.439241,1.625489,0.375491
1.755357,0.437371,1.798176,0.380694
1.230705,0.361589,1.257833,0.262544
3.097351,0.643902,3.106779,0.723470
1.283275,0.355348,1.305554,0.262822
3.102025,0.633231,3.177264,0.696102
3.684897,0.700404,3.748888,0.858057
1.911698,0.454245,1.840005,0.391373
1.898366,0.437166,2.004692,0.399126
2.097011,0.463991,1.905953,0.402218
2.419292,0.540686,2.258136,0.531089
1.304050,0.356698,1.238167,0.248280
1.502933,0.373250,1.471688,0.283073
1.551987,0.412645,1.500355,0.329305
1.716733,0.411022,1.594057,0.331772
2.569573,0.546438,2.582098,0.536136
2.257705,0.489784,2.379706,0.447798
1.111998,0.332922,1.111307,0.223488
1.141867,0.335034,1.221613,0.226008
1.814283,0.437211,1.816844,0.366653
3.157494,0.654665,3.281567,0.775327
1.180510,0.352069,1.279770,0.245246
1.860071,0.444824,1.788356,0.397323
2.205944,0.490888,2.390740,0.456148
3.498749,0.703626,3.468055,0.855221
1.521599,0.408973,1.642931,0.326316
1.653146,0.396267,1.448257,0.335829
2.425127,0.506950,2.116401,0.481216
1.289133,0.356872,1.376562,0.255504
2.112461,0.457551,2.463956,0.416815
1.853201,0.443965,1.929557,0.376535
2.064515,0.454309,1.976410,0.395000
2.035543,0.435233,2.026069,0.372080
1.562995,0.371377,1.528018,0.305276
1.367918,0.373787,1.435730,0.279001
2.458622,0.558905,2.589714,0.581041
1.195047,0.338618,1.139376,0.233663
2.290425,0.503550,2.303035,0.486368
1.732851,0.422842,1.815833,0.352057
1.818136,0.401462,1.533508,0.315891
1.684994,0.408581,1.613531,0.342606
1.663552,0.428064,1.763385,0.388928
1.465957,0.372318,1.440044,0.271543
2.060948,0.481006,2.039341,0.442037
3.312541,0.682986,3.466102,0.808779
1.517588,0.388539,1.535158,0.303751
3.158113,0.654386,3.089918,0.721422
1.858010,0.428669,1.563646,0.359523
3.112618,0.601265,2.952466,0.626502
2.389049,0.524303,2.461097,0.512657
2.795220,0.562929,2.678429,0.561480
2.791684,0.574673,2.952593,0.593935
1.420126,0.377945,1.297450,0.276856
1.231910,0.345163,1.163131,0.241284
1.312245,0.353021,1.188668,0.249417
2.306220,0.458794,1.893471,0.404564
1.124124,0.335919,1.127498,0.226876
2.536055,0.557268,2.514186,0.603219
1.861232,0.454886,1.813341,0.426187
1.955254,0.455690,2.138750,0.388083
2.184519,0.504905,2.537526,0.520916
2.201880,0.458434,2.090878,0.393493
2.603043,0.540480,2.598796,0.550586
1.306517,0.355113,1.214621,0.250277
1.099963,0.330227,1.143714,0.220276
3.446184,0.676611,3.293438,0.785807
2.286468,0.500917,2.386302,0.473032
1.724031,0.450932,1.676984,0.386417
2.329664,0.485119,2.235592,0.470906
2.958712,0.558164,2.701110,0.608587
2.910414,0.610176,2.956176,0.688529
2.895505,0.585734,2.736346,0.628124
1.309674,0.354293,1.307770,0.261700
2.033913,0.474730,2.274758,0.422463
1.675164,0.450911,2.024799,0.405616
2.496988,0.524098,2.299300,0.490515
2.633420,0.564117,2.545648,0.582763
3.020950,0.634050,3.024696,0.718346
1.211586,0.357505,1.486893,0.254303
2.047057,0.462741,1.995549,0.390812
2.088161,0.412782,1.660730,0.349500
1.746217,0.414250,1.986664,0.347133
1.442832,0.374166,1.479998,0.283241
1.912098,0.450681,1.996052,0.408956
